6.7, 55028, 10
6.78, 55038, 10
6.82, 55048, 20
6.87, 55068, 20
6.9, 55088, 9
6.92, 55097, 10
6.96, 55107, 19
60, 55126, 444
600, 55570, 137
601, 55707, 20
605, 55727, 9
606, 55736, 10
607, 55746, 10
60th, 55756, 10
61, 55766, 96
610.20, 55862, 9
612, 55871, 10
613, 55881, 9
613.05, 55890, 9
615.8, 55899, 10
616, 55909, 10
618, 55919, 10
62, 55929, 94
62.3, 56023, 9
620, 56032, 8
625, 56040, 29
63, 56069, 62
63.6, 56131, 9
630, 56140, 9
633, 56149, 9
636, 56158, 19
638, 56177, 26
639, 56203, 9
64, 56212, 79
64.6, 56291, 10
641, 56301, 13
642.10, 56314, 10
643, 56324, 10
643.1, 56334, 9
644, 56343, 9
64th, 56352, 8
65, 56360, 151
65.3, 56511, 10
65.7, 56521, 9
650, 56530, 20
654, 56550, 10
656, 56560, 9
658, 56569, 9
66, 56578, 50
66.2, 56628, 10
662, 56638, 9
663, 56647, 10
67, 56657, 102
67.7, 56759, 10
670, 56769, 10
67391, 56779, 9
68, 56788, 59
680, 56847, 19
684, 56866, 10
688.3, 56876, 10
69, 56886, 76
692, 56962, 10
6th, 56972, 19
7, 56991, 523
7.0, 57514, 8
7.15, 57522, 9
7.19, 57531, 10
7.2, 57541, 9
7.27, 57550, 10
7.28, 57560, 10
7.3, 57570, 20
7.4, 57590, 20
7.48, 57610, 10
7.5, 57620, 40
7.6, 57660, 29
7.64, 57689, 9
7.75, 57698, 9
7.8, 57707, 20
7.9, 57727, 9
7.94, 57736, 10
70, 57746, 352
70.1, 58098, 10
700, 58108, 105
702, 58213, 9
71, 58222, 107
71.5, 58329, 9
71.8, 58338, 10
714, 58348, 8
715, 58356, 10
72, 58366, 108
72.47, 58474, 10
72.67, 58484, 10
72.70, 58494, 10
72.77, 58504, 10
722.1, 58514, 9
725, 58523, 20
726, 58543, 9
727, 58552, 13
729, 58565, 10
73, 58575, 143
73.30, 58718, 9
730, 58727, 20
732, 58747, 10
734, 58757, 10
737, 58767, 58
74, 58825, 111
74.8, 58936, 9
745, 58945, 19
746, 58964, 10
747, 58974, 64
75, 59038, 162
75.3, 59200, 9
750, 59209, 40
755, 59249, 10
757, 59259, 10
75th, 59269, 10
76, 59279, 67
76.39, 59346, 10
760, 59356, 19
767, 59375, 19
77, 59394, 75
77.0, 59469, 9
772, 59478, 10
775, 59488, 10
78, 59498, 56
780.2, 59554, 10
79, 59564, 39
79.1, 59603, 10
79.7, 59613, 9
790, 59622, 10
795, 59632, 10
7s, 59642, 10
7th, 59652, 10
8, 59662, 540
8.14, 60202, 10
8.15, 60212, 49
8.16, 60261, 10
8.17, 60271, 29
8.18, 60300, 20
8.2, 60320, 9
8.24, 60329, 8
8.25, 60337, 10
8.26, 60347, 9
8.29, 60356, 18
8.3, 60374, 28
8.37, 60402, 9
8.4, 60411, 18
8.5, 60429, 40
8.6, 60469, 56
8.62, 60525, 10
8.7, 60535, 18
8.73, 60553, 10
8.8, 60563, 24
8.9, 60587, 9
80, 60596, 263
80.4, 60859, 10
80.6, 60869, 10
800, 60879, 203
801, 61082, 10
804, 61092, 10
807, 61102, 9
80c2, 61111, 10
81, 61121, 29
81.9, 61150, 10
810, 61160, 9
82, 61169, 77
82.6, 61246, 10
820, 61256, 20
83, 61276, 9
83.1, 61285, 8
83.40, 61293, 10
83.52, 61303, 10
83.57, 61313, 10
83.65, 61323, 10
83.9, 61333, 9
830, 61342, 10
831, 61352, 9
839.4, 61361, 10
84, 61371, 95
841, 61466, 10
848, 61476, 10
85, 61486, 106
